SECTOR,YEAR,CENTRALITY,N_MAKE,N_USE,PCT_MAKE,PCT_USE
65.0,2000.0,-0.120375782,37.0,96.0,0.219199170163359,0.8523813893461306
66.0,2000.0,-0.017625187,23.0,167.0,0.07538402474200545,0.8296922970998246
67.0,2000.0,0.063740093,23.0,116.0,0.0676569543473089,0.8156570215034542
68.0,2000.0,0.063740093,17.0,74.0,0.1092287954728578,0.837142518465419
69.0,2000.0,-0.101271649,37.0,161.0,0.116242230733688,0.8701572054438473
70.0,2000.0,-0.020862648,22.0,149.0,0.13393854883576473,0.4282245015585713
71.0,2000.0,-0.020862648,18.0,114.0,0.0648196085047743,0.4962816323620234
72.0,2000.0,0.093610706,11.0,54.0,0.28402485102135255,0.6045954878713538
73.0,2000.0,0.093610706,31.0,144.0,0.07518518557225007,0.7848155169902884
74.0,2000.0,-0.001763899,33.0,128.0,0.16486976485960958,0.7849307367574396
75.0,2000.0,-0.001763899,8.0,91.0,0.0642301338752218,0.8937158246026649
76.0,2000.0,-0.005390006,19.0,124.0,0.09852440320934075,0.9595909646679351
77.0,2000.0,-0.005390006,16.0,31.0,0.061895581457728555,0.9898535249678097
78.0,2000.0,-0.002336805,24.0,146.0,0.1039150222727655,0.8938184667015502
79.0,2000.0,-0.002336805,35.0,133.0,0.14300290773406832,0.934863801501367
80.0,2000.0,-0.070823525,8.0,8.0,0.015007837194421114,0.8917683463277007
81.0,2000.0,-0.070823525,16.0,19.0,0.14878157434740547,0.7798499128549878
82.0,2000.0,-0.000774237,45.0,181.0,0.086962789496143,0.8857430423527287
83.0,2000.0,-0.000774237,29.0,10.0,0.14541904976478826,0.2542279565542228
84.0,2000.0,-0.082063922,12.0,10.0,0.08168495444209378,0.3450756202076901
85.0,2000.0,0.063545511,14.0,7.0,0.048965017934771926,0.9855775502038547
86.0,2000.0,0.037994264,19.0,29.0,0.10401713272574076,0.497195291288015
87.0,2000.0,0.110361151,23.0,60.0,0.05886630532707793,0.9841744971992491
88.0,2000.0,0.110361151,24.0,47.0,0.05154286501264482,0.8857980635579019
89.0,2000.0,-0.023776933,16.0,7.0,0.11012172443665513,0.3367324067813211
90.0,2000.0,-0.023776933,34.0,73.0,0.09992844899864706,0.9128056974203191
91.0,2000.0,-0.069788494,45.0,149.0,0.11442101881265465,0.8377276368507747
92.0,2000.0,-0.069788494,32.0,188.0,0.0765755670678896,0.9453908640488451
93.0,2000.0,-0.007434186,14.0,161.0,0.37238695650729636,0.9350223317315881
94.0,2000.0,-0.007434186,11.0,170.0,0.1082087679122411,0.9945851770735559
95.0,2000.0,-0.033571913,18.0,177.0,0.07037497013401783,0.9992055087221122
96.0,2000.0,0.089349683,31.0,177.0,0.07016284154249952,0.9927210320501694
97.0,2000.0,0.089349683,9.0,188.0,0.016396194189703395,0.9967660468867061
98.0,2000.0,-0.014768394,4.0,188.0,0.020614595007641512,0.9981881643076957
99.0,2000.0,-0.014768394,7.0,188.0,0.02139956124314446,0.999855542282209
100.0,2000.0,-0.006975117,9.0,188.0,0.02423648556448177,0.9052720059393825
101.0,2000.0,-0.006975117,12.0,176.0,0.017087576531101822,1.0
102.0,2000.0,-0.156989827,4.0,187.0,0.06799366604962886,0.9999094783462712
103.0,2000.0,-0.156989827,25.0,157.0,0.07182303183196159,0.9202428817483819
104.0,2000.0,0.028266422,13.0,94.0,0.004622468798179957,0.981309844796521
105.0,2000.0,0.028266422,11.0,177.0,0.06385824976395249,0.9527849110961772
106.0,2000.0,0.036581511,14.0,134.0,0.4865090323683413,0.8979802481729553
107.0,2000.0,0.036581511,7.0,178.0,0.14755766265300652,0.29374736345267893
108.0,2000.0,0.010702184,11.0,76.0,0.011872934439950855,0.6533832621381304
109.0,2000.0,0.010702184,10.0,14.0,0.7820622720025788,0.16815285897843868
110.0,2000.0,0.038047602,9.0,2.0,0.45921146501992904,0.8947365545094417
111.0,2000.0,0.038047602,15.0,188.0,0.05779973099670055,0.6675443161818246
112.0,2000.0,-0.020216496,10.0,184.0,0.09485298299187817,0.9789213891220825
113.0,2000.0,-0.020216496,14.0,186.0,0.2108010895049578,0.9768210452684579
114.0,2000.0,-0.025293033,11.0,178.0,0.23501053955971163,0.9929450819424511
115.0,2000.0,-0.132001058,11.0,110.0,0.4188092816316653,0.9241393610276777
116.0,2000.0,-0.132001058,8.0,188.0,0.20148621379845588,0.836393125693314
117.0,2000.0,0.036009789,5.0,188.0,0.019994153210925125,0.6961816209727305
118.0,2000.0,0.036009789,5.0,187.0,0.020344742062344046,0.8686631336135182
119.0,2000.0,0.019454684,6.0,183.0,0.017288409329504706,0.8170464596874554
120.0,2000.0,0.019454684,8.0,188.0,0.029662486571993663,0.8775657234068035
121.0,2000.0,0.035376002,10.0,187.0,0.012559315702298623,0.9873971551320448
122.0,2000.0,0.035376002,13.0,167.0,0.11856203235953489,0.9987648572041881
123.0,2000.0,0.015173916,14.0,186.0,0.06017875232061487,0.9957272523202393
124.0,2000.0,0.015173916,4.0,183.0,0.0003417063548535326,0.9906531103326706
125.0,2000.0,-0.004778747,4.0,187.0,0.00566791577469683,0.9855801364306728
126.0,2000.0,-0.004778747,5.0,188.0,0.05212084279399598,0.988418494758562
127.0,2000.0,0.035956127,8.0,188.0,0.04050973287127868,0.9224564690421512
128.0,2000.0,-0.022244305,9.0,180.0,0.05279931201651833,0.9960481578590085
129.0,2000.0,0.097901227,13.0,188.0,0.16367286785228785,0.9618492248706743
130.0,2000.0,0.097901227,11.0,185.0,0.03052447501428468,0.9828914547707714
131.0,2000.0,-0.009911162,6.0,109.0,0.02516715450046214,0.18896764911859876
132.0,2000.0,-0.009911162,6.0,185.0,0.018489670120286017,0.9877484737475347
133.0,2000.0,0.075004362,9.0,185.0,0.03245303375823594,0.9913604566743405
134.0,2000.0,0.075004362,3.0,169.0,0.031484805276164596,0.9999322764438936
135.0,2000.0,0.039415601,11.0,177.0,0.03342345167183547,0.9872429251603636
136.0,2000.0,0.039415601,11.0,165.0,0.039651145879533334,0.9975630169757179
137.0,2000.0,0.104111292,13.0,185.0,0.017474101334208125,0.9863563268343414
138.0,2000.0,-0.008172616,8.0,186.0,0.030222325069651834,0.9896059140724685
139.0,2000.0,-0.008172616,4.0,117.0,0.005445201894689555,0.9876483046195098
140.0,2000.0,-0.021164262,8.0,181.0,0.005574714605413589,0.9938244613202519
141.0,2000.0,-0.021164262,7.0,188.0,0.01381143949150554,0.9907967910387739
142.0,2000.0,0.008318181,8.0,183.0,0.17838187020572116,0.9945680564250055
143.0,2000.0,0.008318181,9.0,187.0,0.03288588528772918,0.868988733443815
144.0,2000.0,-0.007503532,5.0,0.0,0.028987381304679927,0.0
145.0,2000.0,-0.007503532,12.0,35.0,0.30886727581552664,0.9033714849381215
146.0,2000.0,-0.064009044,7.0,29.0,0.015389408350920508,0.8301220921543291
147.0,2000.0,-0.064009044,8.0,2.0,0.008637184927981711,1.0
148.0,2000.0,0.01393186,7.0,0.0,0.009900990099009799,0.0
149.0,2000.0,0.01393186,9.0,2.0,0.06020117381123269,1.0
150.0,2000.0,-0.000677191,8.0,2.0,0.030416625366623262,1.0
151.0,2000.0,-0.000677191,7.0,11.0,0.002276640828433152,1.0
152.0,2000.0,-0.017281655,9.0,0.0,0.04036425196833382,0.0
153.0,2000.0,-0.017281655,7.0,15.0,0.026831185031264138,1.0
154.0,2000.0,-0.02684516,10.0,0.0,0.03683954647477705,0.0
155.0,2000.0,-0.02684516,12.0,2.0,0.01413759543511306,1.0
156.0,2000.0,-0.073548533,10.0,1.0,0.01373171835361986,1.0
157.0,2000.0,-0.073548533,9.0,3.0,0.020158934978318332,1.0
158.0,2000.0,0.022836694,8.0,1.0,0.00933612984341925,1.0
159.0,2000.0,0.022836694,11.0,150.0,0.15163168728329046,0.9997340069510205
160.0,2000.0,-0.069002977,12.0,167.0,0.17827676505055423,0.7331231337495016
161.0,2000.0,0.043026935,10.0,149.0,0.3076251853823333,0.8651317988322296
162.0,2000.0,0.043026935,8.0,171.0,0.11393020156514677,1.0
163.0,2000.0,-0.007269478,13.0,0.0,0.17670767714503843,0.0
164.0,2000.0,-0.027316329,10.0,8.0,0.2585964327272521,1.0
165.0,2000.0,-0.027316329,7.0,2.0,0.13341573709692778,1.0
166.0,2000.0,-0.028541306,18.0,172.0,0.2586464588252868,0.9990346287166132
167.0,2000.0,-0.041439596,17.0,181.0,0.3470166499603625,0.9944484477819567
168.0,2000.0,-0.041439596,10.0,188.0,0.01078289019452039,0.9864034157315335
169.0,2000.0,-0.009455958,10.0,183.0,0.018133940664074255,0.9986496998777924
170.0,2000.0,-0.078037352,9.0,185.0,0.04753298648873694,0.9968043790180433
171.0,2000.0,-0.036159691,9.0,181.0,0.04352818288223548,0.9996155415707858
172.0,2000.0,-0.032931641,9.0,181.0,0.0382449095448677,0.9997431303268125
173.0,2000.0,-0.032931641,6.0,2.0,0.004266289513361721,0.1004124328932513
174.0,2000.0,0.036666684,5.0,0.0,0.051427684008404695,0.0
175.0,2000.0,0.036666684,8.0,122.0,0.017319328625483355,0.5894106438460236
176.0,2000.0,0.071124344,8.0,71.0,0.0030019207930122027,0.9992819647750396
177.0,2000.0,-0.002206512,2.0,0.0,0.046038607498153916,0.0
178.0,2000.0,-0.001391681,7.0,1.0,0.015503950131260269,0.8947844225181818
179.0,2000.0,-0.000232727,7.0,176.0,0.07136143136986084,0.7277601664801481
180.0,2000.0,0.000411331,0.0,0.0,0.0,0.0
181.0,2000.0,-0.000328889,2.0,126.0,0.001603911286931825,1.0
182.0,2000.0,0.00115455,3.0,0.0,1.0,0.0
183.0,2000.0,-0.000162759,9.0,4.0,0.7661997776545457,1.0
184.0,2000.0,0.0,0.0,0.0,0.0,0.0
185.0,2000.0,0.0,0.0,0.0,0.0,0.0
186.0,2000.0,0.0,13.0,0.0,0.1534762140963417,0.0
187.0,2000.0,0.0,0.0,0.0,0.0,0.0
188.0,2000.0,0.001108083,0.0,0.0,0.0,0.0
189.0,2000.0,0.0,13.0,0.0,0.5018102957425983,0.0
190.0,2000.0,0.0,2.0,0.0,1.0,0.0
191.0,2000.0,0.000124361,14.0,173.0,0.7843879783126261,0.9870460529736378
192.0,2000.0,0.0,0.0,0.0,0.0,0.0
193.0,2000.0,0.0,0.0,0.0,0.0,0.0
194.0,2000.0,0.0,0.0,0.0,0.0,0.0
195.0,2000.0,0.0,14.0,173.0,0.8497905558044654,0.9929354625861373
196.0,2000.0,0.0,0.0,0.0,0.0,0.0
197.0,2000.0,0.0,0.0,0.0,0.0,0.0
198.0,2000.0,0.0,0.0,0.0,0.0,0.0
199.0,2000.0,0.0,0.0,0.0,0.0,0.0
200.0,2000.0,0.002094005,49.0,0.0,0.6388418142017531,0.0
201.0,2000.0,0.001291696,1.0,0.0,0.009900990590595349,0.0
202.0,2000.0,0.0,0.0,164.0,0.0,1.0
203.0,2000.0,0.0,0.0,15.0,0.0,1.0
204.0,2000.0,0.0,0.0,37.0,0.0,1.0
205.0,2000.0,0.0,0.0,0.0,0.0,0.0
1.0,2001.0,0.040077137,6.0,65.0,0.027314982502984253,0.8820200167288915
2.0,2001.0,0.000290473,3.0,31.0,0.018354417353753982,0.8058160934245044
3.0,2001.0,-0.000143519,2.0,29.0,0.012493714711739656,0.99574670842017
4.0,2001.0,-0.008004343,1.0,6.0,0.013785205394737154,0.9122920050793787
5.0,2001.0,0.18401906,1.0,23.0,0.002600557771834544,1.0
6.0,2001.0,0.010045315,2.0,9.0,0.0065651808047741955,1.0
7.0,2001.0,0.010045315,11.0,140.0,0.20806616664312316,0.9209761952129066
8.0,2001.0,0.005002369,8.0,135.0,0.032379863042330315,0.940343889690487
9.0,2001.0,0.002490351,5.0,68.0,0.09102130496222494,0.9402728952161037
10.0,2001.0,-0.200475624,11.0,61.0,0.20887751071516436,0.9718401059741392
11.0,2001.0,-0.003094244,8.0,7.0,0.0650438084620878,0.9552620867601025
12.0,2001.0,-0.003094244,7.0,188.0,0.06779901889906181,0.9340882242907309
13.0,2001.0,-0.123638366,8.0,188.0,0.06252763633414482,0.9995019479396985
14.0,2001.0,-0.123638366,8.0,188.0,0.10956856514324109,0.9943442837151448
15.0,2001.0,0.107482604,2.0,188.0,0.0018939701748336146,0.9983642519185725
16.0,2001.0,0.001980858,13.0,21.0,0.05439243835934049,0.9726873223187067
17.0,2001.0,0.257743855,14.0,53.0,0.1632697135359069,0.7906796574542488
18.0,2001.0,-0.014626247,10.0,32.0,0.040413845104561474,0.5252704815240321
19.0,2001.0,0.048119253,16.0,33.0,0.08983082039526391,0.6504495070863385
20.0,2001.0,-0.01787922,12.0,42.0,0.062354460459383976,0.638911861000306
21.0,2001.0,0.039470227,13.0,53.0,0.014591937314348158,0.6213257642850378
22.0,2001.0,-0.01732608,6.0,25.0,0.022213119938538917,0.9003249287642797
23.0,2001.0,0.007712403,11.0,37.0,0.10479244814882482,0.8699250194524293
24.0,2001.0,-0.044382347,16.0,49.0,0.08086408447258286,0.9616052826230792
25.0,2001.0,-0.044382347,10.0,38.0,0.034654826202411226,0.822666221860859
26.0,2001.0,0.003768508,6.0,2.0,0.0030217799849850957,0.4624700747513887
27.0,2001.0,-0.048186482,26.0,123.0,0.11097055006382661,0.7316923778220333
28.0,2001.0,-0.048186482,6.0,70.0,0.08858367499702291,0.6362390825750628
29.0,2001.0,-0.015252887,12.0,71.0,0.03873501885409536,0.8507572994134189
30.0,2001.0,-0.015252887,13.0,53.0,0.07334446591542054,0.902893585202316
31.0,2001.0,0.064366327,22.0,155.0,0.15361698188395456,0.932612911668233
32.0,2001.0,-0.006709428,13.0,181.0,0.057442922646692485,0.94815943618605
33.0,2001.0,-0.280209552,26.0,179.0,0.11311811433883123,0.9721364526365723
34.0,2001.0,-0.036042886,17.0,126.0,0.3075430681429332,0.9367433377852175
35.0,2001.0,0.019778958,20.0,188.0,0.0720119734933573,0.9726883820476044
36.0,2001.0,0.043231212,25.0,175.0,0.23064862216241944,0.7915693128848046
37.0,2001.0,0.043231212,17.0,65.0,0.2631459616522245,0.943014726353387
38.0,2001.0,0.099757085,9.0,68.0,0.03545597470151196,0.9222992957762105
39.0,2001.0,0.099757085,17.0,39.0,0.15919889251492547,0.8007328665084454
40.0,2001.0,0.004989711,16.0,158.0,0.07827666757407703,0.9822619476146812
41.0,2001.0,0.004989711,25.0,116.0,0.12071428816614782,0.7004771521782551
42.0,2001.0,0.098687489,31.0,178.0,0.12160047156528708,0.9276713890974252
43.0,2001.0,0.010374947,52.0,187.0,0.08156672632737794,0.9204750671719878
44.0,2001.0,0.010374947,24.0,152.0,0.07889501372618124,0.9081764622779527
45.0,2001.0,-0.01573813,14.0,67.0,0.08360729018448687,0.9504773558181709
46.0,2001.0,0.02465325,20.0,126.0,0.040830771502892826,0.862363265597671
47.0,2001.0,-0.066770004,12.0,105.0,0.0472263964215347,0.8478451906478599
48.0,2001.0,-0.066770004,17.0,126.0,0.0858065687638998,0.9375557632421178
49.0,2001.0,-0.007027877,13.0,117.0,0.05479478960317641,0.928833572238895
50.0,2001.0,-0.007027877,18.0,82.0,0.734702523453824,0.9797060225907166
51.0,2001.0,0.138646533,22.0,82.0,0.06345600881362767,0.7427807926097002
52.0,2001.0,-0.045128503,23.0,80.0,0.059111251739921156,0.8139588952833494
53.0,2001.0,-0.045128503,13.0,67.0,0.03316311221253465,0.9856371889137493
54.0,2001.0,0.10524829,28.0,105.0,0.09635050300665193,0.973961322315667
55.0,2001.0,0.10524829,25.0,151.0,0.10737966840943103,0.9951629336546499
56.0,2001.0,0.012725208,39.0,131.0,0.0858296893178655,0.9718543949500644
57.0,2001.0,0.012725208,22.0,112.0,0.0814211994534888,0.9243920021670171
58.0,2001.0,0.071947428,27.0,111.0,0.12511260992603235,0.8871167379630376
59.0,2001.0,0.002780896,16.0,95.0,0.5352678955241845,0.9715529929414666
60.0,2001.0,0.002780896,28.0,176.0,0.07494322964864086,0.9667249760644139
61.0,2001.0,-0.049569515,21.0,118.0,0.04839522744166924,0.977094567371359
62.0,2001.0,-0.015781315,46.0,182.0,0.15312471748475331,0.9493677762269593
63.0,2001.0,-0.151292789,36.0,37.0,0.09740561738226583,0.9222741372100955
64.0,2001.0,-0.151292789,28.0,63.0,0.10500064194791969,0.749715087383387
65.0,2001.0,0.142210436,37.0,96.0,0.27559072058735967,0.8623729325778894
66.0,2001.0,-0.002981739,23.0,167.0,0.07970657558758965,0.8344362241534975
67.0,2001.0,-0.002981739,23.0,116.0,0.08281146226608593,0.8212513594086768
68.0,2001.0,-0.027667888,17.0,74.0,0.10602961343118833,0.8456459059030444
69.0,2001.0,0.014838125,37.0,161.0,0.1126701526580357,0.88092677535677
70.0,2001.0,0.014838125,22.0,149.0,0.11502362070116878,0.4446736538579531
71.0,2001.0,0.063574049,18.0,114.0,0.07472414915425452,0.4953151910579696
72.0,2001.0,0.063574049,11.0,54.0,0.21428621683339577,0.5665871925763162
73.0,2001.0,-0.043587424,31.0,144.0,0.11344399942556993,0.7864909234562545
74.0,2001.0,-0.043587424,33.0,128.0,0.17709728812437708,0.8022130822765166
75.0,2001.0,0.078134081,8.0,91.0,0.07588214101465396,0.8967544403481623
76.0,2001.0,0.078134081,19.0,124.0,0.10591045141721467,0.9635693013656045
77.0,2001.0,0.05515894,16.0,31.0,0.05593243008914495,0.9896317223127233
78.0,2001.0,0.05515894,24.0,146.0,0.11293055404905028,0.9039860474195158
79.0,2001.0,-0.071533292,35.0,133.0,0.13996071698837076,0.9422121375949368
80.0,2001.0,0.017472798,8.0,8.0,0.0008010784582475061,0.9055764434845721
81.0,2001.0,-0.039324123,16.0,19.0,0.2858688735462833,0.7801546482437973
82.0,2001.0,-0.039324123,45.0,181.0,0.0966521836387787,0.8803192612362876
83.0,2001.0,-0.069890883,29.0,10.0,0.1138824304001842,0.23055250653404313
84.0,2001.0,-0.0346481,12.0,10.0,0.12205406844729016,0.3342723083683746
85.0,2001.0,-0.0346481,14.0,7.0,0.04657289425539435,0.9809163674385253
86.0,2001.0,0.105573656,19.0,29.0,0.09111504705561302,0.3874993340335199
87.0,2001.0,0.047183429,23.0,60.0,0.060337202877710494,0.9825157009993571
88.0,2001.0,-0.071929472,24.0,47.0,0.0775161853102061,0.8798902618515994
89.0,2001.0,-0.014466647,16.0,7.0,0.06620618900036457,0.3527900442616515
90.0,2001.0,-0.014466647,34.0,73.0,0.08930585407142222,0.9358189389406971
91.0,2001.0,0.056308038,45.0,149.0,0.14885773398752,0.8481962458531566
92.0,2001.0,0.056308038,32.0,188.0,0.07330090874471173,0.9452827223225324
93.0,2001.0,-0.00364117,14.0,161.0,0.4318769862393115,0.9213022870737113
94.0,2001.0,0.141064125,11.0,170.0,0.10824868354029271,0.9883153159723834
95.0,2001.0,-0.034408218,18.0,177.0,0.06972846222091467,0.9992079511320914
96.0,2001.0,-0.034408218,31.0,177.0,0.07021334916447841,0.9913300033217199
97.0,2001.0,0.00499418,9.0,188.0,0.01704428061015173,0.9963861417144586
98.0,2001.0,0.00499418,4.0,188.0,0.021209691585736046,0.9981785953663685
99.0,2001.0,0.0557446,7.0,188.0,0.024305750835119877,0.9999180713117044
100.0,2001.0,0.0557446,9.0,188.0,0.02176480835812178,0.8975495592466342
101.0,2001.0,0.010953064,12.0,176.0,0.0163651694619098,1.0
102.0,2001.0,0.010953064,4.0,187.0,0.05066883974980174,0.9999513356379159
103.0,2001.0,0.0294231,25.0,157.0,0.0494401881569978,0.9228305480721977
104.0,2001.0,0.0294231,13.0,94.0,0.011845590201011058,0.9803354448953189
105.0,2001.0,0.090471058,11.0,177.0,0.05999089375354094,0.9390863667571537
106.0,2001.0,0.090471058,14.0,134.0,0.48330420433183086,0.8492970724572799
107.0,2001.0,0.05464637,7.0,178.0,0.12982291588918948,0.2655649649848263
108.0,2001.0,0.05464637,11.0,76.0,0.01330149294001215,0.6802291351276546
109.0,2001.0,0.095914574,10.0,14.0,0.7722051017060052,0.21340106166431572
110.0,2001.0,0.095914574,9.0,2.0,0.4757257540389953,0.8845157488455659
111.0,2001.0,0.039750886,15.0,188.0,0.05235012031008879,0.6581147196537218
112.0,2001.0,0.039750886,10.0,184.0,0.09773303800479627,0.9762688877166792
113.0,2001.0,-0.141721276,14.0,186.0,0.2208884424788634,0.9794174075391858
114.0,2001.0,-0.141721276,11.0,178.0,0.2604379648006304,0.9945293670844975
115.0,2001.0,-0.007321001,11.0,110.0,0.37597888400810164,0.9336450172689748
116.0,2001.0,-0.007321001,8.0,188.0,0.1973893757653179,0.8354688943300901
117.0,2001.0,-0.029224649,5.0,188.0,0.018849336164739938,0.7620628273041453
118.0,2001.0,-0.029224649,5.0,187.0,0.017138380951808974,0.8434208665035425
119.0,2001.0,-0.094829147,6.0,183.0,0.014728040704860113,0.8061973271163124
120.0,2001.0,-0.094829147,8.0,188.0,0.027675389667462524,0.8682291131252045
121.0,2001.0,0.007468386,10.0,187.0,0.011027366504353542,0.9902345708231941
122.0,2001.0,0.074204657,13.0,167.0,0.12291862458320901,0.9992571091278398
123.0,2001.0,0.074204657,14.0,186.0,0.05358742830815122,0.9967853719997194
124.0,2001.0,0.021352362,4.0,183.0,0.0024477348049489756,0.9922750723656323
125.0,2001.0,0.050294022,4.0,187.0,0.0062821251633403685,0.9862230357333832
126.0,2001.0,0.050294022,5.0,188.0,0.045669224066792746,0.9890283991081628
127.0,2001.0,0.057554224,8.0,188.0,0.04051300598424268,0.9231704254744839
128.0,2001.0,0.057554224,9.0,180.0,0.07032824284331052,0.9964181042334272
129.0,2001.0,0.008683202,13.0,188.0,0.14598992795615795,0.9647720062606987
130.0,2001.0,0.008683202,11.0,185.0,0.048043332914460835,0.9812894506063794
131.0,2001.0,-0.019667316,6.0,109.0,0.013575595474587754,0.20571101093738953
132.0,2001.0,-0.019667316,6.0,185.0,0.01403002301434031,0.9878002354777325
133.0,2001.0,-0.021634461,9.0,185.0,0.031467477265075705,0.9919746730387418
134.0,2001.0,-0.021634461,3.0,169.0,0.03011885727495134,0.9999480852609289
135.0,2001.0,-0.020345034,11.0,177.0,0.05513226922480785,0.9916024745298649
136.0,2001.0,-0.018996538,11.0,165.0,0.04120699306548914,0.9978097863974703
137.0,2001.0,-0.018996538,13.0,185.0,0.02525185115923767,0.9858141011560394
138.0,2001.0,-0.003638506,8.0,186.0,0.025038268304067746,0.9915920193062225
139.0,2001.0,-0.003638506,4.0,117.0,0.009900994731118717,0.989066277226605
140.0,2001.0,-0.041563378,8.0,181.0,0.004967793994851921,0.9946153901768828
141.0,2001.0,-0.003380518,7.0,188.0,0.013655584285357847,0.9926267445898527
142.0,2001.0,-0.003380518,8.0,183.0,0.1865721024352679,0.995863515926613
143.0,2001.0,-0.032034159,9.0,187.0,0.025569899321002065,0.8662053750485326
144.0,2001.0,-0.032034159,5.0,0.0,0.032283692202182634,0.0
145.0,2001.0,0.002541808,12.0,35.0,0.2964712105548212,0.8984494176605584
146.0,2001.0,0.002541808,7.0,29.0,0.014850430612386889,0.8577110628369725
147.0,2001.0,0.027359159,8.0,2.0,0.017305992531357894,1.0
148.0,2001.0,0.027359159,7.0,0.0,0.008180678108032136,0.0
149.0,2001.0,0.015566307,9.0,2.0,0.05214147306251293,1.0
150.0,2001.0,0.015566307,8.0,2.0,0.024778438426687144,1.0
151.0,2001.0,-0.003414254,7.0,11.0,0.0023694300676103675,1.0
152.0,2001.0,0.005052108,9.0,0.0,0.030448408813759875,0.0
153.0,2001.0,0.005052108,7.0,15.0,0.021701166591185816,1.0
154.0,2001.0,-0.022443168,10.0,0.0,0.037946113466584386,0.0
155.0,2001.0,-0.022443168,12.0,2.0,0.015255859187669474,1.0
156.0,2001.0,-0.030507146,10.0,1.0,0.013729107275137209,1.0
157.0,2001.0,-0.030507146,9.0,3.0,0.02167212066406754,1.0
158.0,2001.0,-0.040525498,8.0,1.0,0.008807837640040783,1.0
159.0,2001.0,-0.040525498,11.0,150.0,0.0955710590869221,0.9996930511684626
160.0,2001.0,-0.002471361,12.0,167.0,0.1842443531135306,0.7041377311387703
161.0,2001.0,-0.002471361,10.0,149.0,0.301877299140501,0.8557183742905232
162.0,2001.0,-0.036996162,8.0,171.0,0.10839283097744923,1.0
163.0,2001.0,-0.036996162,13.0,0.0,0.15877669815374773,0.0
164.0,2001.0,-0.033648465,10.0,8.0,0.2476720383338865,1.0
165.0,2001.0,-0.033648465,7.0,2.0,0.1226310805359444,1.0
166.0,2001.0,0.018942018,18.0,172.0,0.24778400654860344,0.9986814900558111
167.0,2001.0,0.018942018,17.0,181.0,0.36467670913809613,0.9945515497560183
168.0,2001.0,0.001206998,10.0,188.0,0.011274967203958819,0.9861534959142658
169.0,2001.0,0.001206998,10.0,183.0,0.01952928558894229,0.9985384196887794
170.0,2001.0,0.110983099,9.0,185.0,0.04853013942769924,0.9961821182028666
171.0,2001.0,-0.073722064,9.0,181.0,0.04227934509379894,0.999583652890577
172.0,2001.0,-0.020511138,9.0,181.0,0.03328622600547537,0.9996890623986066
173.0,2001.0,-0.027828684,6.0,2.0,0.007776655932379306,0.07128383663105198
174.0,2001.0,-0.027828684,5.0,0.0,0.022763419003217655,0.0
175.0,2001.0,0.043302704,8.0,122.0,0.010314987015126897,0.5820577933296653
176.0,2001.0,0.016447154,8.0,71.0,0.003810496189185608,0.9994077001764357
177.0,2001.0,0.016447154,2.0,0.0,0.0200581768100192,0.0
178.0,2001.0,-0.001554313,7.0,1.0,0.013405136041489296,0.8854853798364077
179.0,2001.0,-0.000184348,7.0,176.0,0.06081412985921042,0.7228880827201554
180.0,2001.0,0.000283004,0.0,0.0,0.0,0.0
181.0,2001.0,-0.000152411,2.0,126.0,0.0014985996206854368,1.0
182.0,2001.0,0.001069883,3.0,0.0,1.0,0.0
183.0,2001.0,-4.09e-05,9.0,4.0,0.7415186034146177,1.0
184.0,2001.0,0.0,0.0,0.0,0.0,0.0
185.0,2001.0,0.0,0.0,0.0,0.0,0.0
186.0,2001.0,0.0,13.0,0.0,0.13597158170901458,0.0
187.0,2001.0,0.0,0.0,0.0,0.0,0.0
188.0,2001.0,0.001620641,0.0,0.0,0.0,0.0
189.0,2001.0,0.0,13.0,0.0,0.3689236333647399,0.0
190.0,2001.0,0.0,2.0,0.0,1.0,0.0
191.0,2001.0,2.48e-05,14.0,173.0,0.7811805557567948,0.9882096088637098
192.0,2001.0,0.0,0.0,0.0,0.0,0.0
193.0,2001.0,0.0,0.0,0.0,0.0,0.0
194.0,2001.0,0.0,0.0,0.0,0.0,0.0
195.0,2001.0,0.0,14.0,173.0,0.8482726063908543,0.9935875983466486
196.0,2001.0,0.0,0.0,0.0,0.0,0.0
197.0,2001.0,0.0,0.0,0.0,0.0,0.0
198.0,2001.0,0.0,0.0,0.0,0.0,0.0
199.0,2001.0,0.0,0.0,0.0,0.0,0.0
200.0,2001.0,0.002129535,49.0,0.0,0.6433966192224918,0.0
201.0,2001.0,0.001291341,1.0,0.0,0.009900989537640403,0.0
202.0,2001.0,0.0,0.0,164.0,0.0,1.0
203.0,2001.0,0.0,0.0,15.0,0.0,1.0
204.0,2001.0,0.0,0.0,37.0,0.0,1.0
205.0,2001.0,0.0,0.0,0.0,0.0,0.0
1.0,2002.0,0.039687647,6.0,63.0,0.018713525320208646,0.8858258350950907
2.0,2002.0,0.000377068,3.0,31.0,0.018025251145097454,0.8152325758612311
3.0,2002.0,-0.000355423,2.0,29.0,0.01908626691680293,0.9954842705232575
4.0,2002.0,-0.007962995,1.0,6.0,0.011634302153403553,0.9146502837377513
5.0,2002.0,0.017668521,1.0,23.0,0.01734386856262571,1.0
6.0,2002.0,0.001027875,2.0,9.0,0.008152172212427922,1.0
7.0,2002.0,0.001027875,11.0,140.0,0.21125262269590428,0.9407521848517252
8.0,2002.0,-0.026996738,8.0,135.0,0.09895586607482376,0.9229124521387417
