Sector,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
1,8369.901000,4576.800000,0.000000,0.000000,0.000000,322.691000,0.000000,5.888000,10.704000,11.321000,12.931000,0.000000,0.000000,0.000000,1952.580000,3858.722000,19812.732000,3020.425000,3992.170000,235.558000,0.535000,0.000000,1134.394000,9052.617000,1571.925000,1942.338000,1978.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3853.809000,0.000000,0.000000,309.895000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,624.105000,222.694000,534.794000,494.275000,74.132000,269.869000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.390000,0.000000,0.000000,0.000000,0.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.988000,0.566000,0.000000,0.000000,2.467000,0.000000,0.000000,0.000000,0.000000,2.004000,16.137000,25.120000,0.000000,1.002000,8.254000,55.618000,49.331000,0.000000,2.789000,0.524000,0.000000,0.000000,0.429000,0.000000,0.000000,826.891000,0.463000,0.000000,12.599000,26.755000,0.482000,0.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.248000,0.248000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.815000,8.171000,25.435000,7.238000,105.372000,0.684000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.738000,0.000000,6.309000,0.000000,0.000000,0.264000,0.234000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2221.931000,0.009000,0.000000,0.000000,0.000000,0.000000,56372.120000
2,375.224000,20653.131000,50.446000,0.000000,0.000000,437.954000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.213000,225.046000,27475.867000,65884.168000,827.715000,593.193000,1458.262000,0.000000,0.000000,202.344000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.030000,406.508000,0.000000,119.412000,31.207000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.705000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,198.951000,0.000000,0.000000,11.213000,0.000000,0.000000,0.000000,0.000000,0.000000,2.615000,0.000000,0.000000,0.000000,3.867000,37.542000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.253000,0.253000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.065000,14.078000,127.048000,11.752000,534.739000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.926000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.765000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,379.478000,0.000000,0.000000,0.000000,0.000000,0.000000,8925.120000
3,0.000000,0.000000,67.514000,4237.257000,0.000000,4.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.574000,0.000000,0.000000,0.000000,0.000000,0.000000,101.349000,35.762000,0.000000,0.000000,36.080000,3919.478000,340.278000,682.549000,0.000000,0.000000,45.075000,1.006000,183.188000,4.875000,72.782000,0.000000,59.177000,0.000000,1.644000,0.000000,1502.219000,0.000000,0.000000,0.000000,0.999000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.504000,0.000000,0.000000,0.499000,0.000000,0.000000,0.000000,0.000000,28.965000,0.000000,0.000000,0.000000,219.200000,0.000000,0.000000,0.000000,0.000000,0.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.289000,0.000000,0.000000,0.522000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002000,0.000000,0.000000,0.412000,0.247000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.048000,0.000000,0.000000,0.000000,0.000000,0.000000,-1513.291000
4,0.000000,0.000000,0.000000,1114.512000,0.000000,0.000000,0.000000,73.162000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6076.532000,2736.584000,908.764000,3681.765000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.316000,0.000000,0.000000,0.000000,0.000000,0.000000,720.836000
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,242.258000,0.000000,0.000000,803.373000,0.000000,406.663000,3841.028000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.608000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,465.954000,0.000000,0.000000,0.000000,0.000000,0.487000,0.000000,0.000000,0.000000,2.003000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.378000,0.000000,0.000000,0.213000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.533000,7.937000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.501000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.488000,10.595000,118.167000,209.672000,2197.184000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.967000,0.000000,61.255000,0.000000,0.000000,0.000000,21.627000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,319.678000,0.000000,0.000000,0.000000,0.000000,0.000000,-1634.170000
6,12075.864000,2755.735000,2942.827000,346.947000,15.476000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.904000,0.000000,0.000000,5.643000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.524000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2382.715000,0.000000,0.000000,0.000000,0.000000,0.000000,353.810000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31266.804000,0.600000,1.461000,17.772000,1.980000,21561.369000,40031.090000,26.394000,0.000000,0.353000,0.675000,0.712000,0.000000,0.344000,0.667000,0.185000,0.364000,0.000000,0.323000,0.356000,0.498000,0.000000,3.228000,4.317000,1.423000,8.958000,0.000000,0.997000,198015.481000,12678.272000,248.653000,43.678000,81.949000,10.823000,46.352000,511.514000,6.110000,2.842000,0.000000,0.639000,0.355000,0.000000,4.768000,0.000000,202.573000,0.000000,1.347000,0.285000,0.000000,0.281000,0.274000,0.000000,0.000000,0.560000,0.584000,0.000000,0.155000,0.139000,0.141000,0.141000,0.142000,0.136000,0.141000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.502000,0.993000,0.000000,0.000000,0.328000,0.000000,0.172000,0.000000,0.250000,0.247000,0.000000,0.250000,0.247000,26.950000,7.988000,7.982000,4.991000,23.960000,0.000000,0.000000,0.000000,0.000000,0.497000,150.732000,0.000000,0.000000,1.996000,2.566000,0.423000,0.998000,1.608000,0.063000,4.030000,0.645000,0.649000,0.179000,0.319000,0.000000,0.563000,0.251000,0.254000,0.493000,0.122000,0.124000,0.126000,0.125000,0.499000,0.850000,7.029000,1.739000,0.997000,0.176000,1.747000,1.402000,0.122000,48.739000,0.674000,1.140000,0.539000,0.539000,2.636000,0.535000,0.000000,0.915000,6.976000,0.511000,1.737000,2.759000,4.350000,3.554000,2.011000,3.088000,0.426000,0.743000,0.782000,23.915000,21.939000,2.747000,1.064000,2.155000,0.173000,0.685000,1.039000,0.785000,1.317000,1.615000,2.898000,14.438000,23.859000,77.705000,11.952000,0.768000,1.234000,1.255000,1.009000,2.261000,10.904000,1.173000,0.000000,0.842000,13.556000,0.000000,0.000000,696.105000,7.286000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9505.478000,0.000000,0.000000,0.000000,4991.325000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-160120.549000
8,0.000000,781.265000,0.000000,0.796000,0.000000,0.000000,28.502000,2479.013000,32.620000,64.737000,13.416000,6477.041000,0.000000,0.000000,0.000000,113.212000,469.020000,139.837000,291.778000,166.237000,327.306000,44.017000,199.306000,164.809000,140.965000,33.688000,214.803000,0.528000,3.925000,5.798000,3.976000,1495.873000,190.418000,0.000000,145.071000,303.271000,65.638000,11.702000,19.063000,2.866000,12.758000,9.184000,143.687000,57.185000,192.719000,429.023000,516.439000,408.007000,3686.696000,104.028000,464.670000,151.423000,281.772000,1.396000,0.639000,3.162000,0.627000,0.650000,0.666000,1.413000,2.492000,1.503000,1.492000,3.249000,0.515000,1.253000,1.071000,1.899000,4.571000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.357000,1.097000,2.169000,5.203000,19.974000,2.119000,38.626000,8.663000,1.102000,1.441000,0.573000,3.942000,3.045000,0.535000,0.000000,0.000000,8.807000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.399000,0.000000,1.056000,0.709000,0.000000,0.000000,0.599000,0.169000,0.596000,0.603000,0.608000,0.000000,0.000000,0.520000,0.595000,0.000000,0.536000,0.439000,0.089000,0.091000,0.092000,0.000000,0.527000,0.685000,3.764000,0.000000,0.527000,0.000000,48.379000,0.686000,0.693000,25.943000,0.928000,0.419000,0.133000,0.929000,0.934000,0.000000,1.855000,0.928000,1.092000,10.469000,1.513000,0.447000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.768000,9.681000,1.345000,0.605000,0.903000,0.000000,0.811000,0.000000,0.000000,1.020000,0.798000,1.152000,8.292000,8.339000,313.515000,3.007000,0.839000,0.416000,0.872000,0.866000,0.513000,3.383000,0.868000,0.000000,0.869000,6.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1009.300000,0.000000,1273.965000,0.000000,0.000000,0.000000,669.049000,0.000000,0.000000,0.000000,0.000000,593.321000,0.000000,0.000000,0.000000,0.000000,0.000000,750.291000
9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,772.342000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.627000,1423.958000,0.000000,77.772000,0.000000,79.970000,0.000000,38.133000,0.000000,0.000000,19.646000,6.915000,3.924000,53.171000,3098.570000,92.005000,489.815000,2792.954000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,236.226000,0.000000,50.895000,57.850000,24.520000,0.000000,0.000000,0.000000,16.339000,0.000000,0.000000,1.252000,33.733000,19.861000,0.000000,0.000000,0.000000,0.000000,0.000000,74.640000,6.341000,0.000000,0.000000,33.613000,13.963000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.285000,388.715000,2.705000,0.510000,0.000000,0.000000,1.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.555000,0.000000,60.088000,22.112000,4.917000,34.856000,0.000000,2.499000,4.113000,3.714000,0.000000,0.000000,0.000000,0.000000,0.398000,0.081000,0.082000,0.083000,0.000000,0.000000,0.000000,88.239000,0.000000,0.000000,0.000000,81.823000,0.000000,0.000000,1.008000,0.000000,0.000000,0.000000,0.000000,0.000000,84.740000,66.176000,0.000000,19.293000,0.000000,0.000000,78.170000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.862000,12.031000,0.000000,0.000000,0.000000,48.476000,8.373000,10.405000,1.402000,0.000000,1.478000,0.000000,294.070000,29.498000,11.562000,3.795000,25.696000,9.308000,0.000000,102.849000,0.408000,0.000000,48.867000,0.000000,49.358000,33.932000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.235000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2243.880000
10,668.372000,119.589000,0.000000,0.000000,0.000000,0.248000,0.000000,298.078000,3.682000,886.323000,30.165000,33.877000,2.260000,15.617000,11621.519000,130.313000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305.688000,0.000000,0.000000,80.413000,495.701000,0.000000,524.063000,0.000000,308.580000,47.189000,98.882000,0.000000,0.000000,397.717000,294.612000,3693.019000,1029.640000,19.817000,0.000000,0.000000,0.000000,83.854000,0.000000,1.432000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.437000,0.000000,0.581000,0.000000,1.932000,12.907000,0.000000,0.000000,0.000000,27.373000,0.000000,0.858000,0.000000,0.000000,0.000000,24.242000,0.000000,0.000000,0.000000,0.000000,0.000000,62.565000,0.000000,0.000000,0.000000,19.933000,0.000000,0.000000,0.000000,3.527000,0.000000,0.000000,0.000000,0.000000,0.483000,0.000000,60.243000,0.490000,3.026000,0.502000,0.000000,0.123000,0.000000,0.000000,0.004000,0.005000,0.000000,0.413000,0.481000,10.942000,21.841000,0.071000,0.315000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.088000,0.000000,0.000000,0.000000,65.820000,0.000000,0.000000,2.351000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.330000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.742000,0.000000,0.000000,0.000000,0.000000,0.000000,1.535000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.009000,0.000000,28.579000,0.000000,0.000000,0.000000,14.927000,0.000000,0.000000,0.000000,0.000000,614.368000,0.064000,0.000000,0.000000,0.000000,0.000000,244.841000
