Sector,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206
1,7081.948000,3830.997000,0.000000,0.000000,0.000000,236.489000,0.000000,4.319000,7.154000,8.125000,2.925000,0.000000,0.000000,0.000000,1282.651000,3025.455000,17374.413000,2541.726000,3352.469000,200.917000,0.509000,0.000000,872.135000,7226.853000,1108.439000,2110.498000,2031.530000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3034.964000,0.000000,0.000000,327.447000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,256.918000,393.926000,297.638000,373.925000,43.403000,177.673000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.382000,0.000000,0.000000,0.000000,0.496000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.492000,0.579000,0.000000,0.000000,0.996000,0.000000,0.000000,0.000000,0.000000,1.993000,19.805000,19.467000,0.000000,0.996000,6.062000,44.755000,16.673000,0.000000,1.958000,0.603000,0.000000,0.000000,0.192000,0.000000,0.000000,634.782000,0.275000,0.000000,14.751000,31.968000,0.540000,0.499000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249000,0.248000,0.400000,0.048000,0.049000,0.000000,0.000000,0.000000,0.000000,0.000000,9.729000,5.259000,28.927000,6.015000,107.656000,0.572000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.938000,0.000000,5.740000,0.000000,0.000000,0.270000,0.226000,0.000000,0.000000,0.000000,0.000000,0.000000,1.057000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1823.597000,0.001000,0.000000,0.000000,0.000000,0.000000,44542.874000
2,326.236000,19541.051000,49.566000,0.000000,0.000000,309.454000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.109000,191.787000,21134.123000,54322.726000,656.457000,486.668000,1092.635000,0.000000,0.000000,157.752000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.152000,979.676000,0.000000,97.008000,19.543000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.559000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,141.733000,0.000000,0.000000,6.996000,0.000000,0.000000,0.000000,0.000000,0.000000,1.847000,0.000000,0.000000,0.000000,3.586000,38.889000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.976000,7.508000,116.883000,9.850000,500.629000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.997000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,303.995000,0.000000,0.000000,0.000000,0.000000,0.000000,3994.477000
3,0.000000,0.000000,41.419000,4155.349000,0.000000,3.011000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.160000,0.000000,0.000000,0.000000,0.000000,0.000000,85.988000,32.533000,0.000000,0.000000,34.560000,3209.038000,297.184000,496.409000,0.000000,0.000000,40.727000,1.050000,107.177000,2.899000,36.237000,0.000000,35.761000,0.000000,0.954000,0.000000,947.559000,0.000000,0.000000,0.000000,1.043000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.520000,0.000000,0.000000,0.513000,0.000000,0.000000,0.000000,0.000000,26.004000,0.000000,0.000000,0.000000,136.367000,0.000000,0.000000,0.000000,0.000000,0.523000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.773000,0.000000,0.000000,0.526000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.522000,0.000000,0.000000,0.442000,0.112000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.745000,0.000000,0.000000,0.000000,0.000000,0.000000,-1177.670000
4,0.000000,0.000000,0.000000,1114.235000,0.000000,0.000000,0.000000,57.031000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5080.298000,2322.797000,669.795000,3423.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.660000,0.000000,0.000000,0.000000,0.000000,0.000000,979.612000
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,238.155000,0.000000,0.000000,751.508000,0.000000,356.449000,3189.089000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,343.756000,0.000000,0.000000,0.000000,0.000000,0.481000,0.000000,0.000000,0.000000,1.002000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.732000,0.000000,0.000000,0.141000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.969000,6.627000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.501000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.511000,5.193000,111.289000,151.331000,1848.817000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.669000,0.000000,65.776000,0.000000,0.000000,0.000000,20.634000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.347000,0.000000,0.000000,0.000000,0.000000,0.000000,-1128.037000
6,9742.230000,2576.478000,1995.416000,236.649000,12.613000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.912000,0.000000,0.000000,3.348000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.763000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1732.279000,0.000000,0.000000,0.000000,0.000000,0.000000,51.989000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16061.200000,0.203000,0.459000,6.173000,0.488000,17597.053000,33629.975000,19.946000,0.000000,0.114000,0.085000,0.221000,0.000000,0.112000,0.150000,0.031000,0.111000,0.000000,0.061000,0.112000,0.499000,0.000000,0.778000,0.966000,0.239000,1.978000,0.000000,0.997000,123489.396000,3884.624000,57.812000,12.367000,7.708000,2.148000,11.361000,216.682000,2.017000,0.970000,0.000000,0.390000,0.108000,0.000000,0.776000,0.000000,97.259000,0.000000,0.534000,0.095000,0.000000,0.177000,0.176000,0.000000,0.000000,0.345000,0.198000,0.000000,0.029000,0.078000,0.081000,0.077000,0.076000,0.079000,0.077000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.497000,0.487000,0.000000,0.000000,0.323000,0.000000,0.175000,0.000000,0.249000,0.248000,0.000000,0.247000,0.250000,11.997000,3.001000,2.997000,2.001000,8.997000,0.000000,0.000000,0.000000,0.000000,0.497000,28.871000,0.000000,0.000000,0.999000,0.830000,0.165000,0.998000,0.495000,0.042000,2.506000,0.470000,0.483000,0.167000,0.332000,0.000000,0.580000,0.252000,0.253000,0.499000,0.125000,0.125000,0.125000,0.124000,0.499000,0.431000,2.439000,0.863000,0.499000,0.059000,0.694000,0.495000,0.032000,17.920000,0.266000,0.130000,0.352000,0.347000,2.068000,0.350000,0.000000,0.477000,7.980000,0.326000,0.821000,0.838000,1.209000,1.032000,0.653000,1.036000,0.125000,0.222000,0.712000,1.997000,5.983000,0.993000,0.262000,0.736000,0.035000,0.232000,0.123000,0.310000,0.300000,0.423000,0.796000,6.756000,9.924000,34.810000,3.510000,0.211000,0.247000,0.329000,0.150000,0.408000,1.007000,0.246000,0.000000,0.247000,3.617000,0.000000,0.000000,419.904000,2.304000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4876.321000,0.000000,0.000000,0.000000,2652.032000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-90265.946000
8,0.000000,589.495000,0.000000,0.779000,0.000000,0.000000,28.769000,1372.208000,14.455000,35.260000,3.556000,13191.699000,0.000000,0.000000,0.000000,41.340000,180.125000,70.013000,126.838000,81.721000,163.265000,18.359000,97.017000,63.960000,62.762000,31.657000,70.770000,0.514000,1.316000,1.795000,0.974000,605.144000,78.657000,0.000000,192.677000,146.505000,31.821000,6.423000,4.339000,1.228000,6.521000,4.308000,58.577000,25.397000,130.399000,295.745000,294.762000,247.892000,1430.412000,40.911000,183.240000,69.512000,113.153000,0.649000,0.373000,1.504000,0.378000,0.382000,0.401000,0.695000,1.144000,0.688000,0.482000,2.099000,0.311000,0.762000,0.698000,1.269000,2.572000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.420000,0.408000,0.827000,2.258000,6.004000,0.488000,14.637000,4.263000,0.584000,0.853000,0.512000,2.695000,2.099000,0.476000,0.000000,0.000000,2.931000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.391000,0.000000,0.514000,0.570000,0.000000,0.000000,0.858000,0.245000,0.915000,0.896000,0.920000,0.000000,0.000000,0.507000,0.596000,0.000000,0.521000,0.438000,0.076000,0.076000,0.076000,0.000000,0.513000,0.498000,3.735000,0.000000,0.513000,0.000000,28.331000,0.494000,0.520000,13.297000,0.647000,0.149000,0.064000,0.645000,0.651000,0.000000,1.280000,0.640000,1.055000,8.607000,1.037000,0.343000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.116000,4.239000,0.636000,0.157000,0.370000,0.000000,0.401000,0.000000,0.000000,0.385000,0.342000,0.369000,3.464000,5.511000,171.316000,1.688000,0.577000,0.150000,0.572000,0.578000,0.165000,0.534000,0.578000,0.000000,0.562000,3.196000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,521.474000,0.000000,970.385000,0.000000,0.000000,0.000000,527.756000,0.000000,0.000000,0.000000,0.000000,443.698000,0.000000,0.000000,0.000000,0.000000,0.000000,622.463000
9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,406.042000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.042000,1028.232000,0.000000,62.067000,0.000000,48.685000,0.000000,36.953000,0.000000,0.000000,20.700000,9.559000,2.192000,63.312000,1801.698000,62.545000,270.164000,1357.770000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.453000,0.000000,33.145000,36.630000,18.963000,0.000000,0.000000,0.000000,12.575000,0.000000,0.000000,3.866000,114.963000,28.370000,0.000000,0.000000,0.000000,0.000000,0.000000,47.642000,5.036000,0.000000,0.000000,24.438000,14.096000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.729000,139.969000,1.301000,0.566000,0.000000,0.000000,0.806000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,95.081000,0.000000,79.035000,35.029000,8.483000,55.841000,0.000000,1.256000,15.329000,22.662000,0.000000,0.000000,0.000000,0.000000,0.603000,0.104000,0.105000,0.105000,0.000000,0.000000,0.000000,46.338000,0.000000,0.000000,0.000000,56.832000,0.000000,0.000000,0.686000,0.000000,0.000000,0.000000,0.000000,0.000000,52.097000,24.831000,0.000000,4.483000,0.000000,0.000000,56.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.032000,8.877000,0.000000,0.000000,0.000000,29.051000,4.638000,3.183000,0.742000,0.000000,0.418000,0.000000,140.450000,27.627000,7.384000,2.276000,21.820000,4.766000,0.000000,37.275000,0.335000,0.000000,53.775000,0.000000,43.187000,23.723000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.281000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1930.143000
10,535.501000,94.173000,0.000000,0.000000,0.000000,0.250000,0.000000,183.859000,1.914000,530.343000,9.645000,52.999000,2.595000,29.604000,10423.133000,80.475000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,183.655000,0.000000,0.000000,116.462000,372.297000,0.000000,446.933000,0.000000,220.828000,38.735000,74.427000,0.000000,0.000000,410.628000,239.842000,2734.120000,916.719000,8.515000,0.000000,0.000000,0.000000,44.827000,0.000000,0.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.269000,0.000000,0.517000,0.000000,1.531000,11.355000,0.000000,0.000000,0.000000,73.631000,0.000000,2.259000,0.000000,0.000000,0.000000,15.915000,0.000000,0.000000,0.000000,0.000000,0.000000,72.108000,0.000000,0.000000,0.000000,17.474000,0.000000,0.000000,0.000000,1.212000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,50.970000,0.501000,2.091000,0.519000,0.000000,0.125000,0.000000,0.000000,0.006000,0.007000,0.000000,0.685000,0.831000,19.290000,25.267000,0.022000,1.399000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.600000,0.000000,0.000000,0.000000,48.651000,0.000000,0.000000,1.463000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.619000,0.000000,0.000000,0.000000,0.000000,0.000000,1.241000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.455000,0.000000,22.747000,0.000000,0.000000,0.000000,12.367000,0.000000,0.000000,0.000000,0.000000,602.286000,0.004000,0.000000,0.000000,0.000000,0.000000,-496.593000
